encoder,opn,pre_type,use_static,use_cl,gpu,datetime,pre_weight,train_len,test_len,temperature,lr,n_hidden,filter_MRR,filter_H@1,filter_H@3,filter_H@10,filter_inv_MRR,filter_inv_H@1,filter_inv_H@3,filter_inv_H@10,all_MRR,all_H@1,all_H@3,all_H@10,filter_all_MRR,filter_all_H@1,filter_all_H@3,filter_all_H@10
uvrgcn,sub,all,True,True,0,2025-08-25 15:25:22.543036,0.9,7,7,0.07,0.001,200,0.23935066163539886,0.14743104577064514,0.2578454613685608,0.4272460341453552,0.24431723356246948,0.1533411294221878,0.26331326365470886,0.428998738527298,0.2337939441204071,0.14132440090179443,0.25267085433006287,0.4220779836177826,0.24183395504951477,0.15038608759641647,0.2605793625116348,0.4281223863363266
uvrgcn,sub,all,False,True,1,2026-08-18 04:58:22.635951,0.9,7,7,0.07,0.001,200,0.2265685498714447,0.1366395801305771,0.24384339153766632,0.4095288813114166,0.23219195008277893,0.14419426023960114,0.24858719110488892,0.4105018675327301,0.22214075922966003,0.13232167810201645,0.23913072794675827,0.4043133109807968,0.22938024997711182,0.1404169201850891,0.24621529132127762,0.41001537442207336
uvrgcn,sub,all,False,True,1,2026-08-24 01:29:29.303501,0.9,7,7,0.07,0.001,200,0.23379498720169067,0.14151768386363983,0.25291162729263306,0.42183390259742737,0.2391919195652008,0.1487218290567398,0.2576587200164795,0.42302313446998596,0.22875922918319702,0.13646922260522842,0.24779272824525833,0.4162989407777786,0.23649345338344574,0.14511975646018982,0.2552851736545563,0.42242851853370667
uvrgcn,sub,all,False,True,1,2026-08-28 22:20:49.272833,0.9,7,7,0.07,0.001,200,0.23891839385032654,0.14673323929309845,0.25816649198532104,0.4263451099395752,0.2437218427658081,0.1527809202671051,0.2629922032356262,0.4278390109539032,0.23337015509605408,0.14084117859601974,0.25278060138225555,0.42090676724910736,0.24132011830806732,0.14975707978010178,0.26057934761047363,0.4270920604467392
uvrgcn,sub,all,False,True,1,2026-08-30 12:13:42.307976,0.9,7,7,0.07,0.001,200,0.2393086552619934,0.1462942510843277,0.2592279613018036,0.4287366569042206,0.24500328302383423,0.1535278707742691,0.2645385265350342,0.4308824837207794,0.23396116495132446,0.1406298726797104,0.25402387976646423,0.423632487654686,0.24215596914291382,0.1499110609292984,0.2618832439184189,0.4298095703125
uvrgcn,sub,all,False,True,1,2026-08-31 16:33:22.998144,0.9,7,7,0.07,0.001,200,0.2324627935886383,0.14057745039463043,0.2507559657096863,0.4192982017993927,0.23777306079864502,0.14758829772472382,0.2562761902809143,0.42056605219841003,0.2275390774011612,0.1356305330991745,0.24610882252454758,0.41405317187309265,0.23511792719364166,0.14408287405967712,0.2535160779953003,0.41993212699890137
