snapshot_index,temporal_position,mrr_filter,mrr_raw,num_triples,error
82,0.23631123919308358,0.25028978288173676,0.24626199901103973,429,0.7497102171182632
83,0.23919308357348704,0.25634874403476715,0.24432579427957535,663,0.7436512559652328
84,0.2420749279538905,0.2898549437522888,0.2826872766017914,475,0.7101450562477112
85,0.24495677233429394,0.24711737036705017,0.24144364893436432,673,0.7528826296329498
86,0.2478386167146974,0.24253467470407486,0.22606516629457474,527,0.7574653252959251
87,0.2507204610951009,0.21232567727565765,0.20553653687238693,559,0.7876743227243423
88,0.25360230547550433,0.25346629321575165,0.2474881187081337,540,0.7465337067842484
89,0.2564841498559078,0.24162723124027252,0.2354665994644165,591,0.7583727687597275
90,0.25936599423631124,0.2564021795988083,0.24754934012889862,558,0.7435978204011917
91,0.2622478386167147,0.24435553699731827,0.23666392266750336,698,0.7556444630026817
92,0.26512968299711814,0.23804210871458054,0.23420140147209167,422,0.7619578912854195
93,0.2680115273775216,0.26089534163475037,0.2513390779495239,1145,0.7391046583652496
94,0.27089337175792505,0.22894006222486496,0.21933382004499435,969,0.771059937775135
95,0.2737752161383285,0.235082246363163,0.22654132544994354,1074,0.764917753636837
96,0.276657060518732,0.27020391821861267,0.2568655461072922,888,0.7297960817813873
97,0.27953890489913547,0.23473583161830902,0.22979506105184555,683,0.765264168381691
98,0.2824207492795389,0.2778358906507492,0.2695786654949188,677,0.7221641093492508
99,0.28530259365994237,0.25452637672424316,0.24455230683088303,910,0.7454736232757568
100,0.2881844380403458,0.21780575811862946,0.2101191133260727,902,0.7821942418813705
101,0.2910662824207493,0.23447342962026596,0.22845064848661423,644,0.765526570379734
102,0.29394812680115273,0.2293238267302513,0.22430524230003357,777,0.7706761732697487
103,0.2968299711815562,0.24337640404701233,0.23911593854427338,695,0.7566235959529877
104,0.29971181556195964,0.27890537679195404,0.26671141386032104,571,0.721094623208046
105,0.3025936599423631,0.2653892785310745,0.25411998480558395,656,0.7346107214689255
106,0.30547550432276654,0.2357287034392357,0.22507596760988235,797,0.7642712965607643
107,0.30835734870317005,0.2303764969110489,0.2243478000164032,576,0.7696235030889511
108,0.3112391930835735,0.2611226737499237,0.25484754145145416,468,0.7388773262500763
109,0.31412103746397696,0.25199083983898163,0.24563699960708618,676,0.7480091601610184
110,0.3170028818443804,0.24288982897996902,0.23386689275503159,687,0.757110171020031
111,0.31988472622478387,0.2678607851266861,0.2381451055407524,549,0.7321392148733139
112,0.3227665706051873,0.26415151357650757,0.256749764084816,482,0.7358484864234924
113,0.3256484149855908,0.21991577744483948,0.2135097086429596,1007,0.7800842225551605
114,0.3285302593659942,0.25441768765449524,0.24243734776973724,778,0.7455823123455048
115,0.3314121037463977,0.2783813178539276,0.26733332872390747,567,0.7216186821460724
116,0.33429394812680113,0.21793582290410995,0.21221081912517548,813,0.78206417709589
117,0.3371757925072046,0.23436351865530014,0.22809183597564697,788,0.7656364813446999
118,0.3400576368876081,0.21227247267961502,0.2076687291264534,879,0.787727527320385
119,0.34293948126801155,0.22288472950458527,0.19294676184654236,557,0.7771152704954147
120,0.345821325648415,0.20022790133953094,0.19602829962968826,724,0.799772098660469
121,0.34870317002881845,0.23208776116371155,0.2253255844116211,850,0.7679122388362885
122,0.3515850144092219,0.21580836921930313,0.21120745688676834,809,0.7841916307806969
123,0.35446685878962536,0.2368108332157135,0.23281621932983398,685,0.7631891667842865
124,0.3573487031700288,0.22585479170084,0.21914450079202652,714,0.77414520829916
125,0.36023054755043227,0.2244196981191635,0.21909749507904053,554,0.7755803018808365
126,0.3631123919308357,0.2332729622721672,0.22742391377687454,799,0.7667270377278328
127,0.3659942363112392,0.2230914607644081,0.21565832942724228,727,0.7769085392355919
128,0.3688760806916426,0.21886829286813736,0.2164037674665451,208,0.7811317071318626
129,0.37175792507204614,0.18919148296117783,0.18540115654468536,946,0.8108085170388222
130,0.3746397694524496,0.2251683473587036,0.21724369376897812,979,0.7748316526412964
131,0.37752161383285304,0.19300612807273865,0.18721532821655273,892,0.8069938719272614
132,0.3804034582132565,0.20287393778562546,0.19892458617687225,859,0.7971260622143745
133,0.38328530259365995,0.19405913352966309,0.18992620706558228,1092,0.8059408664703369
134,0.3861671469740634,0.21037918329238892,0.20417728275060654,1038,0.7896208167076111
135,0.38904899135446686,0.20632396638393402,0.19971363246440887,999,0.793676033616066
136,0.3919308357348703,0.20171915739774704,0.19669772684574127,1477,0.798280842602253
137,0.39481268011527376,0.21057330071926117,0.20425885915756226,1126,0.7894266992807388
138,0.3976945244956772,0.2085745707154274,0.19991622120141983,1096,0.7914254292845726
139,0.40057636887608067,0.22484371066093445,0.2149428427219391,1145,0.7751562893390656
140,0.4034582132564842,0.20905346423387527,0.20464877039194107,955,0.7909465357661247
141,0.40634005763688763,0.3390315771102905,0.32459448277950287,100,0.6609684228897095
142,0.4092219020172911,0.20577561110258102,0.2007163166999817,1264,0.794224388897419
143,0.41210374639769454,0.18591716885566711,0.180379718542099,1287,0.8140828311443329
144,0.414985590778098,0.2151734009385109,0.20774057507514954,962,0.7848265990614891
145,0.41786743515850144,0.2221299111843109,0.21397200226783752,1031,0.7778700888156891
146,0.4207492795389049,0.2035815492272377,0.19707567244768143,1603,0.7964184507727623
147,0.42363112391930835,0.21541912108659744,0.2096177563071251,1662,0.7845808789134026
148,0.4265129682997118,0.23217765986919403,0.22705259174108505,1179,0.767822340130806
149,0.42939481268011526,0.24192728847265244,0.2355177104473114,1064,0.7580727115273476
150,0.4322766570605187,0.2347683385014534,0.22527307271957397,1179,0.7652316614985466
151,0.43515850144092216,0.22512006759643555,0.22087110579013824,1105,0.7748799324035645
152,0.43804034582132567,0.2254805639386177,0.21709837764501572,1465,0.7745194360613823
153,0.4409221902017291,0.22165383398532867,0.21630394458770752,1176,0.7783461660146713
154,0.4438040345821326,0.216055266559124,0.20752819627523422,1219,0.783944733440876
155,0.44668587896253603,0.2178460955619812,0.2126724049448967,1137,0.7821539044380188
156,0.4495677233429395,0.22882340103387833,0.2213827148079872,1112,0.7711765989661217
157,0.45244956772334294,0.24730967730283737,0.2401559129357338,791,0.7526903226971626
158,0.4553314121037464,0.23731867223978043,0.2307799831032753,829,0.7626813277602196
159,0.45821325648414984,0.23924684524536133,0.22992952167987823,2347,0.7607531547546387
160,0.4610951008645533,0.24914483726024628,0.24032168090343475,917,0.7508551627397537
161,0.46397694524495675,0.22201302647590637,0.2147952765226364,913,0.7779869735240936
162,0.4668587896253602,0.23889019340276718,0.23251677304506302,1107,0.7611098065972328
163,0.4697406340057637,0.2647402882575989,0.2502451464533806,960,0.7352597117424011
164,0.47262247838616717,0.2264867126941681,0.22219223529100418,850,0.7735132873058319
165,0.4755043227665706,0.24308738112449646,0.23542296141386032,1005,0.7569126188755035
166,0.4783861671469741,0.24916941672563553,0.2423587664961815,1045,0.7508305832743645
167,0.4812680115273775,0.2428082749247551,0.23624829202890396,871,0.7571917250752449
168,0.484149855907781,0.22252045571804047,0.21721456199884415,972,0.7774795442819595
169,0.48703170028818443,0.26245708763599396,0.24993571639060974,921,0.737542912364006
170,0.4899135446685879,0.2519611492753029,0.24532826244831085,1019,0.7480388507246971
171,0.49279538904899134,0.23277480900287628,0.22463398426771164,984,0.7672251909971237
172,0.4956772334293948,0.2679522931575775,0.2564651668071747,1033,0.7320477068424225
173,0.49855907780979825,0.24530870467424393,0.2406737580895424,848,0.7546912953257561
174,0.5014409221902018,0.2608185112476349,0.25264909863471985,918,0.7391814887523651
175,0.5043227665706052,0.2566854655742645,0.24919506907463074,699,0.7433145344257355
176,0.5072046109510087,0.24336063116788864,0.2344554290175438,1627,0.7566393688321114
177,0.5100864553314121,0.27384351193904877,0.2613961845636368,1580,0.7261564880609512
178,0.5129682997118156,0.26340195536613464,0.25345005840063095,1354,0.7365980446338654
179,0.515850144092219,0.2532493844628334,0.24458064883947372,1119,0.7467506155371666
180,0.5187319884726225,0.25512950122356415,0.24777311831712723,1065,0.7448704987764359
181,0.521613832853026,0.2419831082224846,0.2338973805308342,1208,0.7580168917775154
182,0.5244956772334294,0.2542863041162491,0.24548614025115967,1037,0.7457136958837509
183,0.5273775216138329,0.2661571800708771,0.25569164752960205,1134,0.7338428199291229
184,0.5302593659942363,0.2664802595973015,0.25739870220422745,980,0.7335197404026985
185,0.5331412103746398,0.22429416328668594,0.2159009501338005,1249,0.7757058367133141
186,0.5360230547550432,0.2468097060918808,0.24156753718852997,1031,0.7531902939081192
187,0.5389048991354467,0.2606869339942932,0.2492014244198799,908,0.7393130660057068
188,0.5417867435158501,0.21328335255384445,0.2098645493388176,787,0.7867166474461555
189,0.5446685878962536,0.24884594231843948,0.24007101356983185,819,0.7511540576815605
190,0.547550432276657,0.24000746756792068,0.23364147543907166,804,0.7599925324320793
191,0.5504322766570605,0.2747488468885422,0.26556986570358276,764,0.7252511531114578
192,0.553314121037464,0.2660040855407715,0.2407294064760208,959,0.7339959144592285
193,0.5561959654178674,0.24968525767326355,0.2396140918135643,1057,0.7503147423267365
194,0.5590778097982709,0.26069097220897675,0.25372767448425293,770,0.7393090277910233
195,0.5619596541786743,0.2467062771320343,0.24321642518043518,691,0.7532937228679657
196,0.5648414985590778,0.2424626648426056,0.2345392182469368,816,0.7575373351573944
197,0.5677233429394812,0.23596524447202682,0.2292703464627266,620,0.7640347555279732
198,0.5706051873198847,0.24676162004470825,0.24031385779380798,788,0.7532383799552917
199,0.5734870317002881,0.20861315727233887,0.2034580558538437,829,0.7913868427276611
200,0.5763688760806917,0.23169303685426712,0.22528690099716187,895,0.7683069631457329
201,0.579250720461095,0.2111479565501213,0.20772366970777512,1128,0.7888520434498787
202,0.5821325648414986,0.23244629800319672,0.2261369451880455,1023,0.7675537019968033
203,0.5850144092219021,0.21778781712055206,0.21007511019706726,1038,0.7822121828794479
204,0.5878962536023055,0.21739154309034348,0.21027719974517822,1030,0.7826084569096565
205,0.590778097982709,0.21392234414815903,0.2069927081465721,1016,0.786077655851841
206,0.5936599423631124,0.22212084382772446,0.2141401618719101,991,0.7778791561722755
207,0.5965417867435159,0.2183813527226448,0.21325745433568954,866,0.7816186472773552
208,0.5994236311239193,0.19568432122468948,0.19261212646961212,878,0.8043156787753105
209,0.6023054755043228,0.22336087375879288,0.21821565181016922,1013,0.7766391262412071
210,0.6051873198847262,0.19124743342399597,0.18837979435920715,977,0.808752566576004
211,0.6080691642651297,0.20752664655447006,0.20346581935882568,914,0.7924733534455299
212,0.6109510086455331,0.236383855342865,0.2261623814702034,976,0.763616144657135
213,0.6138328530259366,0.21519441157579422,0.2091391310095787,717,0.7848055884242058
214,0.6167146974063401,0.22886840254068375,0.22365610301494598,740,0.7711315974593163
215,0.6195965417867435,0.20629630982875824,0.1996113881468773,904,0.7937036901712418
216,0.622478386167147,0.22036191076040268,0.21514006704092026,912,0.7796380892395973
217,0.6253602305475504,0.21113918721675873,0.20550426840782166,1043,0.7888608127832413
218,0.6282420749279539,0.20210987329483032,0.19457517564296722,1117,0.7978901267051697
219,0.6311239193083573,0.2101006582379341,0.20263110101222992,930,0.7898993417620659
220,0.6340057636887608,0.2321964129805565,0.22375980019569397,1116,0.7678035870194435
221,0.6368876080691642,0.23208392411470413,0.22363847494125366,1028,0.7679160758852959
222,0.6397694524495677,0.22428933531045914,0.2170959636569023,946,0.7757106646895409
223,0.6426512968299711,0.2325151115655899,0.22565077245235443,922,0.7674848884344101
224,0.6455331412103746,0.2161603644490242,0.20905137062072754,1151,0.7838396355509758
225,0.6484149855907781,0.21291667222976685,0.20618366450071335,1092,0.7870833277702332
226,0.6512968299711815,0.23426884412765503,0.22714607417583466,967,0.765731155872345
227,0.654178674351585,0.22053979337215424,0.21512872725725174,1189,0.7794602066278458
228,0.6570605187319885,0.23017073422670364,0.2220739647746086,1081,0.7698292657732964
229,0.659942363112392,0.20948202908039093,0.20437395572662354,1158,0.7905179709196091
230,0.6628242074927954,0.2292008101940155,0.2239297404885292,943,0.7707991898059845
231,0.6657060518731989,0.2159157320857048,0.21087045967578888,981,0.7840842679142952
232,0.6685878962536023,0.22872136533260345,0.22128880769014359,1212,0.7712786346673965
233,0.6714697406340058,0.2238396629691124,0.2197117730975151,1104,0.7761603370308876
234,0.6743515850144092,0.236291341483593,0.23217333108186722,941,0.763708658516407
235,0.6772334293948127,0.2341606467962265,0.22728225588798523,912,0.7658393532037735
236,0.6801152737752162,0.22004859894514084,0.21446605771780014,1347,0.7799514010548592
237,0.6829971181556196,0.21548977494239807,0.21147171407938004,1241,0.7845102250576019
238,0.6858789625360231,0.23609057068824768,0.22611850500106812,1479,0.7639094293117523
239,0.6887608069164265,0.23675861209630966,0.2270704135298729,1188,0.7632413879036903
240,0.69164265129683,0.22612833976745605,0.21875765919685364,1152,0.773871660232544
241,0.6945244956772334,0.23457248508930206,0.22747156769037247,1164,0.7654275149106979
242,0.6974063400576369,0.26763206720352173,0.25870582461357117,1167,0.7323679327964783
243,0.7002881844380403,0.22946881502866745,0.2230578064918518,1173,0.7705311849713326
244,0.7031700288184438,0.21439029276371002,0.20894905924797058,1280,0.78560970723629
245,0.7060518731988472,0.2464582920074463,0.238042950630188,979,0.7535417079925537
246,0.7089337175792507,0.3074655085802078,0.29706384241580963,142,0.6925344914197922
247,0.7118155619596542,0.2457619458436966,0.23662670701742172,1458,0.7542380541563034
248,0.7146974063400576,0.23710524290800095,0.23213335126638412,910,0.762894757091999
249,0.7175792507204611,0.23780205845832825,0.23072629421949387,1126,0.7621979415416718
250,0.7204610951008645,0.25339333713054657,0.24301853775978088,1053,0.7466066628694534
251,0.723342939481268,0.2563510686159134,0.24967842549085617,1083,0.7436489313840866
252,0.7262247838616714,0.24769703298807144,0.24158668518066406,897,0.7523029670119286
253,0.729106628242075,0.24526216834783554,0.23710555583238602,1021,0.7547378316521645
254,0.7319884726224783,0.24378611892461777,0.23830606788396835,1075,0.7562138810753822
255,0.7348703170028819,0.26785218715667725,0.2594258040189743,881,0.7321478128433228
256,0.7377521613832853,0.2507237419486046,0.24530860036611557,1054,0.7492762580513954
257,0.7406340057636888,0.25812648236751556,0.2468954473733902,941,0.7418735176324844
258,0.7435158501440923,0.2571741193532944,0.24727090448141098,927,0.7428258806467056
259,0.7463976945244957,0.2830587476491928,0.2703833729028702,860,0.7169412523508072
260,0.7492795389048992,0.2498517632484436,0.2437555268406868,1081,0.7501482367515564
261,0.7521613832853026,0.2712637931108475,0.26518644392490387,876,0.7287362068891525
262,0.7550432276657061,0.267369881272316,0.25431500375270844,1952,0.732630118727684
263,0.7579250720461095,0.24672646820545197,0.23538552224636078,1576,0.753273531794548
264,0.760806916426513,0.2463628202676773,0.23708148300647736,1560,0.7536371797323227
265,0.7636887608069164,0.22954799234867096,0.22338107973337173,1599,0.770452007651329
266,0.7665706051873199,0.26214881241321564,0.2514010891318321,1226,0.7378511875867844
267,0.7694524495677233,0.2544333264231682,0.24419762194156647,1083,0.7455666735768318
268,0.7723342939481268,0.24331921339035034,0.23505841940641403,964,0.7566807866096497
269,0.7752161383285303,0.2524228170514107,0.24311913549900055,1059,0.7475771829485893
270,0.7780979827089337,0.24305333197116852,0.22572602331638336,1179,0.7569466680288315
271,0.7809798270893372,0.23389144241809845,0.22845693677663803,982,0.7661085575819016
